Time,Date,Time,Temp,Ch1,Ch2,Ch3,Ch4
26567,27-06-2024,13:48:06,18.892,8.662,8.676,8.126,8.946
26568,27-06-2024,13:48:10,18.895,8.656,8.677,8.13,8.941
26569,27-06-2024,13:48:14,18.896,8.655,8.678,8.128,8.938
26570,27-06-2024,13:48:18,18.893,8.654,8.673,8.13,8.936
26571,27-06-2024,13:48:22,18.894,8.651,8.669,8.136,8.941
26572,27-06-2024,13:48:26,18.896,8.655,8.666,8.126,8.939
26573,27-06-2024,13:48:30,18.901,8.649,8.671,8.132,8.941
26574,27-06-2024,13:48:34,18.896,8.652,8.662,8.132,8.94
26575,27-06-2024,13:48:38,18.898,8.651,8.663,8.137,8.94
26576,27-06-2024,13:48:42,18.9,8.648,8.668,8.137,8.94
26577,27-06-2024,13:48:46,18.9,8.644,8.664,8.139,8.939
26578,27-06-2024,13:48:50,18.905,8.637,8.659,8.139,8.935
26579,27-06-2024,13:48:54,18.902,8.64,8.671,8.14,8.945
26580,27-06-2024,13:48:58,18.9,8.636,8.66,8.145,8.941
26581,27-06-2024,13:49:02,18.901,8.636,8.666,8.146,8.94
26582,27-06-2024,13:49:06,18.903,8.632,8.662,8.153,8.939
26583,27-06-2024,13:49:10,18.906,8.631,8.659,8.149,8.942
26584,27-06-2024,13:49:14,18.906,8.629,8.672,8.152,8.945
26585,27-06-2024,13:49:18,18.904,8.622,8.671,8.154,8.942
26586,27-06-2024,13:49:22,18.906,8.623,8.662,8.156,8.945
26587,27-06-2024,13:49:26,18.909,8.63,8.676,8.16,8.942
26588,27-06-2024,13:49:30,18.904,8.625,8.673,8.17,8.949
26589,27-06-2024,13:49:34,18.909,8.623,8.674,8.166,8.95
26590,27-06-2024,13:49:38,18.908,8.616,8.671,8.168,8.944
26591,27-06-2024,13:49:42,18.911,8.623,8.671,8.169,8.947
26592,27-06-2024,13:49:46,18.907,8.619,8.675,8.175,8.958
26593,27-06-2024,13:49:50,18.908,8.619,8.675,8.177,8.951
26594,27-06-2024,13:49:54,18.907,8.613,8.674,8.181,8.952
26595,27-06-2024,13:49:58,18.911,8.616,8.679,8.182,8.961
26596,27-06-2024,13:50:02,18.911,8.613,8.67,8.187,8.958
26597,27-06-2024,13:50:06,18.915,8.613,8.674,8.194,8.964
26598,27-06-2024,13:50:10,18.915,8.605,8.67,8.191,8.96
26599,27-06-2024,13:50:14,18.912,8.61,8.673,8.201,8.968
26600,27-06-2024,13:50:18,18.917,8.6,8.667,8.198,8.962
26601,27-06-2024,13:50:22,18.918,8.608,8.669,8.2,8.968
26602,27-06-2024,13:50:26,18.913,8.604,8.672,8.206,8.974
26603,27-06-2024,13:50:30,18.919,8.604,8.662,8.207,8.972
26604,27-06-2024,13:50:34,18.921,8.602,8.668,8.211,8.976
26605,27-06-2024,13:50:38,18.918,8.608,8.664,8.215,8.973
26606,27-06-2024,13:50:42,18.915,8.605,8.663,8.219,8.978
26607,27-06-2024,13:50:46,18.918,8.599,8.661,8.216,8.984
26608,27-06-2024,13:50:50,18.921,8.599,8.668,8.223,8.981
26609,27-06-2024,13:50:54,18.923,8.6,8.663,8.218,8.98
26610,27-06-2024,13:50:58,18.924,8.602,8.668,8.228,8.979
26611,27-06-2024,13:51:02,18.925,8.597,8.663,8.228,8.982
26612,27-06-2024,13:51:06,18.925,8.601,8.661,8.23,8.994
26613,27-06-2024,13:51:10,18.927,8.599,8.659,8.236,8.993
26614,27-06-2024,13:51:14,18.926,8.599,8.664,8.233,8.994
26615,27-06-2024,13:51:18,18.927,8.599,8.66,8.233,8.989
26616,27-06-2024,13:51:22,18.927,8.596,8.649,8.233,8.992
26617,27-06-2024,13:51:26,18.925,8.601,8.664,8.244,8.993
26618,27-06-2024,13:51:30,18.925,8.608,8.662,8.244,9
26619,27-06-2024,13:51:34,18.928,8.601,8.657,8.243,9
26620,27-06-2024,13:51:38,18.927,8.6,8.657,8.246,8.998
26621,27-06-2024,13:51:42,18.928,8.603,8.669,8.249,8.999
26622,27-06-2024,13:51:46,18.934,8.606,8.659,8.246,9.008
26623,27-06-2024,13:51:50,18.929,8.604,8.661,8.251,9.004
26624,27-06-2024,13:51:54,18.932,8.607,8.655,8.249,9.002
26625,27-06-2024,13:51:58,18.935,8.606,8.665,8.253,9.01
26626,27-06-2024,13:52:02,18.933,8.613,8.658,8.258,9.013
26627,27-06-2024,13:52:06,18.93,8.612,8.663,8.263,9.007
26628,27-06-2024,13:52:10,18.935,8.613,8.655,8.262,9.011
26629,27-06-2024,13:52:14,18.935,8.616,8.661,8.255,9.013
26630,27-06-2024,13:52:18,18.937,8.619,8.658,8.261,9.017
26631,27-06-2024,13:52:22,18.936,8.62,8.657,8.263,9.019
26632,27-06-2024,13:52:26,18.938,8.628,8.661,8.258,9.011
26633,27-06-2024,13:52:30,18.938,8.622,8.663,8.264,9.013
26634,27-06-2024,13:52:34,18.941,8.632,8.66,8.257,9.022
26635,27-06-2024,13:52:38,18.94,8.627,8.666,8.264,9.023
26636,27-06-2024,13:52:42,18.936,8.627,8.67,8.267,9.024
26637,27-06-2024,13:52:46,18.94,8.637,8.657,8.265,9.031
26638,27-06-2024,13:52:50,18.938,8.634,8.658,8.266,9.021
26639,27-06-2024,13:52:54,18.942,8.64,8.663,8.267,9.029
26640,27-06-2024,13:52:58,18.941,8.648,8.668,8.263,9.026
26641,27-06-2024,13:53:02,18.94,8.642,8.665,8.269,9.033
26642,27-06-2024,13:53:06,18.942,8.643,8.664,8.268,9.026
26643,27-06-2024,13:53:10,18.941,8.644,8.669,8.274,9.029
26644,27-06-2024,13:53:14,18.941,8.648,8.667,8.275,9.026
26645,27-06-2024,13:53:18,18.946,8.651,8.668,8.272,9.034
26646,27-06-2024,13:53:22,18.946,8.65,8.673,8.275,9.034
26647,27-06-2024,13:53:26,18.946,8.653,8.672,8.268,9.036
26648,27-06-2024,13:53:30,18.948,8.654,8.666,8.277,9.032
26649,27-06-2024,13:53:34,18.944,8.655,8.673,8.281,9.046
26650,27-06-2024,13:53:38,18.946,8.661,8.672,8.279,9.037
26651,27-06-2024,13:53:42,18.95,8.661,8.673,8.279,9.037
26652,27-06-2024,13:53:46,18.951,8.663,8.673,8.28,9.031
26653,27-06-2024,13:53:50,18.95,8.666,8.675,8.283,9.041
26654,27-06-2024,13:53:54,18.95,8.67,8.674,8.284,9.039
26655,27-06-2024,13:53:58,18.951,8.673,8.684,8.283,9.045
26656,27-06-2024,13:54:02,18.952,8.672,8.674,8.279,9.046
26657,27-06-2024,13:54:06,18.954,8.673,8.681,8.283,9.045
26658,27-06-2024,13:54:10,18.958,8.678,8.682,8.282,9.051
26659,27-06-2024,13:54:14,18.956,8.677,8.681,8.284,9.046
26660,27-06-2024,13:54:18,18.954,8.68,8.686,8.289,9.051
26661,27-06-2024,13:54:22,18.955,8.681,8.688,8.285,9.046
26662,27-06-2024,13:54:26,18.955,8.686,8.688,8.288,9.048
26663,27-06-2024,13:54:30,18.955,8.687,8.69,8.29,9.048
26664,27-06-2024,13:54:34,18.956,8.683,8.687,8.295,9.051
26665,27-06-2024,13:54:38,18.958,8.694,8.692,8.293,9.058
26666,27-06-2024,13:54:42,18.96,8.691,8.69,8.287,9.053
26667,27-06-2024,13:54:46,18.962,8.689,8.688,8.292,9.054
26668,27-06-2024,13:54:50,18.962,8.695,8.691,8.293,9.061
26669,27-06-2024,13:54:54,18.964,8.691,8.696,8.293,9.058
26670,27-06-2024,13:54:58,18.962,8.702,8.695,8.298,9.066
26671,27-06-2024,13:55:02,18.962,8.696,8.694,8.3,9.057
26672,27-06-2024,13:55:06,18.964,8.697,8.695,8.309,9.063
26673,27-06-2024,13:55:10,18.964,8.7,8.7,8.296,9.067
26674,27-06-2024,13:55:14,18.966,8.697,8.702,8.304,9.063
26675,27-06-2024,13:55:18,18.967,8.702,8.7,8.304,9.065
26676,27-06-2024,13:55:22,18.969,8.701,8.701,8.307,9.066
26677,27-06-2024,13:55:26,18.968,8.702,8.704,8.302,9.071
26678,27-06-2024,13:55:30,18.967,8.704,8.703,8.306,9.069
26679,27-06-2024,13:55:34,18.966,8.71,8.703,8.313,9.074
26680,27-06-2024,13:55:38,18.969,8.708,8.712,8.312,9.075
26681,27-06-2024,13:55:42,18.972,8.702,8.702,8.308,9.077
26682,27-06-2024,13:55:46,18.969,8.714,8.711,8.311,9.072
26683,27-06-2024,13:55:50,18.974,8.705,8.705,8.316,9.083
26684,27-06-2024,13:55:54,18.97,8.717,8.711,8.315,9.076
26685,27-06-2024,13:55:58,18.971,8.715,8.708,8.318,9.073
26686,27-06-2024,13:56:02,18.973,8.721,8.713,8.31,9.073
26687,27-06-2024,13:56:06,18.976,8.722,8.711,8.309,9.08
26688,27-06-2024,13:56:10,18.975,8.723,8.719,8.312,9.084
26689,27-06-2024,13:56:14,18.979,8.725,8.726,8.309,9.085
26690,27-06-2024,13:56:18,18.973,8.727,8.723,8.311,9.081
26691,27-06-2024,13:56:22,18.973,8.732,8.722,8.317,9.092
26692,27-06-2024,13:56:26,18.976,8.728,8.729,8.317,9.083
26693,27-06-2024,13:56:30,18.974,8.737,8.736,8.316,9.088
26694,27-06-2024,13:56:34,18.981,8.739,8.727,8.317,9.088
26695,27-06-2024,13:56:38,18.98,8.737,8.723,8.314,9.085
26696,27-06-2024,13:56:42,18.98,8.739,8.728,8.318,9.089
26697,27-06-2024,13:56:46,18.982,8.739,8.728,8.318,9.089
26698,27-06-2024,13:56:50,18.98,8.744,8.728,8.32,9.095
26699,27-06-2024,13:56:54,18.979,8.748,8.737,8.32,9.096
26700,27-06-2024,13:56:58,18.983,8.742,8.734,8.317,9.091
26701,27-06-2024,13:57:02,18.985,8.745,8.742,8.321,9.096
26702,27-06-2024,13:57:06,18.985,8.747,8.731,8.319,9.091
26703,27-06-2024,13:57:10,18.987,8.749,8.74,8.315,9.096
26704,27-06-2024,13:57:14,18.987,8.749,8.742,8.321,9.102
26705,27-06-2024,13:57:18,18.987,8.756,8.745,8.327,9.095
26706,27-06-2024,13:57:22,18.986,8.753,8.745,8.325,9.095
26707,27-06-2024,13:57:26,18.985,8.755,8.745,8.321,9.103
26708,27-06-2024,13:57:30,18.984,8.76,8.748,8.336,9.096
26709,27-06-2024,13:57:34,18.986,8.758,8.755,8.328,9.097
26710,27-06-2024,13:57:38,18.99,8.756,8.747,8.331,9.093
26711,27-06-2024,13:57:42,18.991,8.76,8.755,8.331,9.097
26712,27-06-2024,13:57:46,18.987,8.766,8.754,8.337,9.097
26713,27-06-2024,13:57:50,18.993,8.761,8.756,8.328,9.102
26714,27-06-2024,13:57:54,18.988,8.77,8.76,8.334,9.101
26715,27-06-2024,13:57:58,18.991,8.765,8.765,8.336,9.099
26716,27-06-2024,13:58:02,18.993,8.763,8.759,8.334,9.1
26717,27-06-2024,13:58:06,18.994,8.768,8.768,8.333,9.104
26718,27-06-2024,13:58:10,18.995,8.773,8.76,8.332,9.098
26719,27-06-2024,13:58:14,18.997,8.775,8.763,8.333,9.1
26720,27-06-2024,13:58:18,18.994,8.775,8.766,8.33,9.101
26721,27-06-2024,13:58:22,18.997,8.781,8.766,8.336,9.105
26722,27-06-2024,13:58:26,18.993,8.773,8.772,8.338,9.105
26723,27-06-2024,13:58:30,18.993,8.779,8.775,8.334,9.106
26724,27-06-2024,13:58:34,18.998,8.779,8.774,8.337,9.102
26725,27-06-2024,13:58:38,18.999,8.78,8.783,8.336,9.101
26726,27-06-2024,13:58:42,18.999,8.786,8.771,8.335,9.103
26727,27-06-2024,13:58:46,18.999,8.791,8.773,8.335,9.11
26728,27-06-2024,13:58:50,19.002,8.788,8.784,8.338,9.106
26729,27-06-2024,13:58:54,19.001,8.79,8.778,8.339,9.116
26730,27-06-2024,13:58:58,19.003,8.792,8.783,8.339,9.111
26731,27-06-2024,13:59:02,19.005,8.793,8.787,8.335,9.11
26732,27-06-2024,13:59:06,19.003,8.794,8.786,8.34,9.101
26733,27-06-2024,13:59:10,19.006,8.803,8.792,8.347,9.098
26734,27-06-2024,13:59:14,19.007,8.802,8.789,8.341,9.114
26735,27-06-2024,13:59:18,19.005,8.802,8.797,8.347,9.112
26736,27-06-2024,13:59:22,19.005,8.8,8.785,8.346,9.112
26737,27-06-2024,13:59:26,19.005,8.799,8.794,8.348,9.113
26738,27-06-2024,13:59:30,19.012,8.8,8.798,8.345,9.107
26739,27-06-2024,13:59:34,19.008,8.801,8.793,8.353,9.115
26740,27-06-2024,13:59:38,19.004,8.808,8.798,8.347,9.114
26741,27-06-2024,13:59:42,19.009,8.802,8.804,8.353,9.115
26742,27-06-2024,13:59:46,19.009,8.806,8.803,8.351,9.11
26743,27-06-2024,13:59:50,19.015,8.801,8.803,8.35,9.115
26744,27-06-2024,13:59:54,19.012,8.804,8.808,8.352,9.111
26745,27-06-2024,13:59:58,19.012,8.804,8.798,8.353,9.114
26746,27-06-2024,14:00:02,19.017,8.806,8.804,8.354,9.119
26747,27-06-2024,14:00:06,19.011,8.807,8.806,8.353,9.116
26748,27-06-2024,14:00:10,19.015,8.811,8.811,8.354,9.123
26749,27-06-2024,14:00:14,19.018,8.808,8.806,8.353,9.113
26750,27-06-2024,14:00:18,19.017,8.815,8.806,8.351,9.12
26751,27-06-2024,14:00:22,19.016,8.81,8.819,8.355,9.117
26752,27-06-2024,14:00:26,19.015,8.808,8.822,8.36,9.114
26753,27-06-2024,14:00:30,19.019,8.808,8.82,8.356,9.118
26754,27-06-2024,14:00:34,19.018,8.812,8.815,8.362,9.121
26755,27-06-2024,14:00:38,19.018,8.815,8.82,8.361,9.118
26756,27-06-2024,14:00:42,19.02,8.814,8.824,8.354,9.121
26757,27-06-2024,14:00:46,19.019,8.814,8.82,8.358,9.126
26758,27-06-2024,14:00:50,19.018,8.818,8.824,8.361,9.118
26759,27-06-2024,14:00:54,19.022,8.818,8.825,8.364,9.122
26760,27-06-2024,14:00:58,19.023,8.816,8.828,8.362,9.116
26761,27-06-2024,14:01:02,19.023,8.82,8.828,8.361,9.123
26762,27-06-2024,14:01:06,19.023,8.822,8.833,8.358,9.123
26763,27-06-2024,14:01:10,19.021,8.826,8.836,8.367,9.12
26764,27-06-2024,14:01:14,19.025,8.823,8.837,8.364,9.126
26765,27-06-2024,14:01:18,19.028,8.827,8.83,8.366,9.123
26766,27-06-2024,14:01:22,19.027,8.825,8.841,8.361,9.121
26767,27-06-2024,14:01:26,19.028,8.827,8.836,8.371,9.123
26768,27-06-2024,14:01:30,19.028,8.833,8.836,8.366,9.12
26769,27-06-2024,14:01:34,19.031,8.834,8.829,8.367,9.117
26770,27-06-2024,14:01:38,19.032,8.833,8.839,8.372,9.125
26771,27-06-2024,14:01:42,19.03,8.838,8.84,8.365,9.127
26772,27-06-2024,14:01:46,19.031,8.837,8.841,8.366,9.124
26773,27-06-2024,14:01:50,19.034,8.836,8.844,8.372,9.123
26774,27-06-2024,14:01:54,19.033,8.843,8.843,8.366,9.127
26775,27-06-2024,14:01:58,19.035,8.849,8.845,8.366,9.124
26776,27-06-2024,14:02:02,19.034,8.845,8.85,8.367,9.123
26777,27-06-2024,14:02:06,19.033,8.848,8.851,8.372,9.131
26778,27-06-2024,14:02:10,19.035,8.842,8.847,8.371,9.126
26779,27-06-2024,14:02:14,19.037,8.849,8.848,8.371,9.128
26780,27-06-2024,14:02:18,19.038,8.85,8.845,8.374,9.125
26781,27-06-2024,14:02:22,19.04,8.85,8.855,8.375,9.122
26782,27-06-2024,14:02:26,19.038,8.848,8.853,8.372,9.119
26783,27-06-2024,14:02:30,19.036,8.855,8.852,8.374,9.127
26784,27-06-2024,14:02:34,19.039,8.856,8.855,8.378,9.122
26785,27-06-2024,14:02:38,19.039,8.852,8.857,8.373,9.126
26786,27-06-2024,14:02:42,19.04,8.861,8.854,8.376,9.125
26787,27-06-2024,14:02:46,19.044,8.853,8.857,8.372,9.118
26788,27-06-2024,14:02:50,19.039,8.857,8.862,8.37,9.131
26789,27-06-2024,14:02:54,19.04,8.853,8.855,8.372,9.133
26790,27-06-2024,14:02:58,19.042,8.862,8.861,8.377,9.128
26791,27-06-2024,14:03:02,19.043,8.861,8.863,8.376,9.126
26792,27-06-2024,14:03:06,19.045,8.856,8.864,8.371,9.125
26793,27-06-2024,14:03:10,19.042,8.861,8.863,8.37,9.124
26794,27-06-2024,14:03:14,19.045,8.853,8.861,8.373,9.124
26795,27-06-2024,14:03:18,19.048,8.87,8.863,8.369,9.129
26796,27-06-2024,14:03:22,19.049,8.86,8.871,8.365,9.134
26797,27-06-2024,14:03:26,19.047,8.86,8.87,8.365,9.132
26798,27-06-2024,14:03:30,19.046,8.865,8.867,8.373,9.129
26799,27-06-2024,14:03:34,19.049,8.865,8.873,8.37,9.134
26800,27-06-2024,14:03:38,19.052,8.865,8.869,8.361,9.13
26801,27-06-2024,14:03:42,19.053,8.864,8.878,8.363,9.126
26802,27-06-2024,14:03:46,19.054,8.871,8.868,8.358,9.132
26803,27-06-2024,14:03:50,19.051,8.877,8.871,8.361,9.124
26804,27-06-2024,14:03:54,19.053,8.87,8.871,8.36,9.129
26805,27-06-2024,14:03:58,19.055,8.869,8.874,8.359,9.134
26806,27-06-2024,14:04:02,19.054,8.871,8.876,8.359,9.132
26807,27-06-2024,14:04:06,19.054,8.869,8.875,8.354,9.128
26808,27-06-2024,14:04:10,19.057,8.871,8.878,8.356,9.134
26809,27-06-2024,14:04:14,19.056,8.876,8.874,8.356,9.129
26810,27-06-2024,14:04:18,19.058,8.868,8.881,8.36,9.131
26811,27-06-2024,14:04:22,19.06,8.87,8.875,8.353,9.132
26812,27-06-2024,14:04:26,19.06,8.874,8.881,8.356,9.133
26813,27-06-2024,14:04:30,19.058,8.869,8.885,8.352,9.133
26814,27-06-2024,14:04:34,19.061,8.868,8.887,8.354,9.128
26815,27-06-2024,14:04:38,19.064,8.869,8.881,8.359,9.125
26816,27-06-2024,14:04:42,19.062,8.869,8.89,8.354,9.128
26817,27-06-2024,14:04:46,19.064,8.869,8.88,8.351,9.129
26818,27-06-2024,14:04:50,19.063,8.871,8.882,8.348,9.127
26819,27-06-2024,14:04:54,19.063,8.871,8.892,8.353,9.131
26820,27-06-2024,14:04:58,19.062,8.874,8.889,8.347,9.124
26821,27-06-2024,14:05:02,19.063,8.871,8.889,8.357,9.132
26822,27-06-2024,14:05:06,19.065,8.871,8.894,8.356,9.131
26823,27-06-2024,14:05:10,19.065,8.877,8.89,8.356,9.13
26824,27-06-2024,14:05:14,19.064,8.878,8.887,8.356,9.132
26825,27-06-2024,14:05:18,19.067,8.879,8.89,8.354,9.13
26826,27-06-2024,14:05:22,19.067,8.879,8.895,8.358,9.132
26827,27-06-2024,14:05:26,19.067,8.881,8.893,8.358,9.134
26828,27-06-2024,14:05:30,19.07,8.878,8.892,8.358,9.126
26829,27-06-2024,14:05:34,19.072,8.877,8.886,8.358,9.133
26830,27-06-2024,14:05:38,19.071,8.876,8.889,8.359,9.13
26831,27-06-2024,14:05:42,19.07,8.883,8.886,8.35,9.131
26832,27-06-2024,14:05:46,19.074,8.884,8.899,8.359,9.136
26833,27-06-2024,14:05:50,19.075,8.881,8.894,8.355,9.13
26834,27-06-2024,14:05:54,19.073,8.883,8.897,8.354,9.131
26835,27-06-2024,14:05:58,19.072,8.887,8.892,8.352,9.128
26836,27-06-2024,14:06:02,19.073,8.888,8.901,8.36,9.127
26837,27-06-2024,14:06:06,19.074,8.878,8.903,8.36,9.131
26838,27-06-2024,14:06:10,19.076,8.879,8.901,8.361,9.129
26839,27-06-2024,14:06:14,19.077,8.879,8.9,8.363,9.13
26840,27-06-2024,14:06:18,19.08,8.882,8.909,8.362,9.138
26841,27-06-2024,14:06:22,19.079,8.883,8.901,8.37,9.125
26842,27-06-2024,14:06:26,19.079,8.881,8.899,8.367,9.129
26843,27-06-2024,14:06:30,19.077,8.88,8.904,8.369,9.129
26844,27-06-2024,14:06:34,19.082,8.881,8.899,8.373,9.13
26845,27-06-2024,14:06:38,19.08,8.889,8.897,8.367,9.133
26846,27-06-2024,14:06:42,19.081,8.886,8.904,8.378,9.131
26847,27-06-2024,14:06:46,19.083,8.884,8.902,8.377,9.127
26848,27-06-2024,14:06:50,19.088,8.883,8.904,8.374,9.124
26849,27-06-2024,14:06:54,19.084,8.888,8.913,8.38,9.128
26850,27-06-2024,14:06:58,19.087,8.885,8.9,8.378,9.126
26851,27-06-2024,14:07:02,19.087,8.891,8.905,8.38,9.125
26852,27-06-2024,14:07:06,19.088,8.89,8.901,8.385,9.127
26853,27-06-2024,14:07:10,19.087,8.891,8.907,8.377,9.126
26854,27-06-2024,14:07:14,19.089,8.889,8.904,8.382,9.127
26855,27-06-2024,14:07:18,19.089,8.895,8.909,8.383,9.128
26856,27-06-2024,14:07:22,19.089,8.893,8.901,8.384,9.126
26857,27-06-2024,14:07:26,19.092,8.896,8.904,8.382,9.126
26858,27-06-2024,14:07:30,19.093,8.896,8.9,8.388,9.125
26859,27-06-2024,14:07:34,19.088,8.895,8.907,8.388,9.131
26860,27-06-2024,14:07:38,19.09,8.89,8.907,8.388,9.131
26861,27-06-2024,14:07:42,19.087,8.895,8.911,8.387,9.136
26862,27-06-2024,14:07:46,19.093,8.895,8.908,8.388,9.13
26863,27-06-2024,14:07:50,19.092,8.897,8.911,8.396,9.127
26864,27-06-2024,14:07:54,19.094,8.893,8.908,8.397,9.13
26865,27-06-2024,14:07:58,19.094,8.89,8.907,8.391,9.124
26866,27-06-2024,14:08:02,19.098,8.898,8.906,8.4,9.121
26867,27-06-2024,14:08:06,19.099,8.895,8.91,8.401,9.127
26868,27-06-2024,14:08:10,19.098,8.893,8.911,8.399,9.12
26869,27-06-2024,14:08:14,19.098,8.9,8.914,8.398,9.123
26870,27-06-2024,14:08:18,19.099,8.896,8.912,8.4,9.129
26871,27-06-2024,14:08:22,19.1,8.89,8.914,8.405,9.13
26872,27-06-2024,14:08:26,19.099,8.896,8.914,8.404,9.13
26873,27-06-2024,14:08:30,19.102,8.893,8.916,8.409,9.124
26874,27-06-2024,14:08:34,19.103,8.897,8.914,8.406,9.121
26875,27-06-2024,14:08:38,19.106,8.894,8.906,8.41,9.123
26876,27-06-2024,14:08:42,19.104,8.894,8.92,8.415,9.127
26877,27-06-2024,14:08:46,19.104,8.894,8.913,8.411,9.125
26878,27-06-2024,14:08:50,19.103,8.899,8.919,8.418,9.124
26879,27-06-2024,14:08:54,19.107,8.897,8.909,8.415,9.125
26880,27-06-2024,14:08:58,19.107,8.899,8.917,8.416,9.124
26881,27-06-2024,14:09:02,19.106,8.904,8.913,8.417,9.122
26882,27-06-2024,14:09:06,19.11,8.897,8.914,8.418,9.126
26883,27-06-2024,14:09:10,19.11,8.896,8.914,8.425,9.123
26884,27-06-2024,14:09:14,19.108,8.901,8.911,8.424,9.123
26885,27-06-2024,14:09:18,19.111,8.901,8.908,8.43,9.125
26886,27-06-2024,14:09:22,19.112,8.889,8.914,8.431,9.124
26887,27-06-2024,14:09:26,19.113,8.893,8.91,8.428,9.118
26888,27-06-2024,14:09:30,19.112,8.894,8.914,8.437,9.12
26889,27-06-2024,14:09:34,19.112,8.898,8.912,8.437,9.126
26890,27-06-2024,14:09:38,19.114,8.895,8.916,8.438,9.12
26891,27-06-2024,14:09:42,19.113,8.896,8.908,8.439,9.122
26892,27-06-2024,14:09:46,19.12,8.889,8.906,8.435,9.121
26893,27-06-2024,14:09:50,19.114,8.895,8.914,8.441,9.122
26894,27-06-2024,14:09:54,19.118,8.897,8.919,8.443,9.129
26895,27-06-2024,14:09:58,19.118,8.9,8.915,8.446,9.127
26896,27-06-2024,14:10:02,19.119,8.897,8.917,8.446,9.122
26897,27-06-2024,14:10:06,19.118,8.894,8.912,8.452,9.13
26898,27-06-2024,14:10:10,19.121,8.895,8.918,8.45,9.122
26899,27-06-2024,14:10:14,19.123,8.9,8.912,8.447,9.127
26900,27-06-2024,14:10:18,19.123,8.894,8.909,8.457,9.12
26901,27-06-2024,14:10:22,19.12,8.9,8.914,8.454,9.12
26902,27-06-2024,14:10:26,19.123,8.899,8.917,8.456,9.121
26903,27-06-2024,14:10:30,19.127,8.901,8.913,8.454,9.119
26904,27-06-2024,14:10:34,19.125,8.892,8.913,8.455,9.125
26905,27-06-2024,14:10:38,19.125,8.9,8.917,8.458,9.12
26906,27-06-2024,14:10:42,19.123,8.898,8.922,8.459,9.126
26907,27-06-2024,14:10:46,19.122,8.893,8.916,8.46,9.124
26908,27-06-2024,14:10:50,19.127,8.896,8.911,8.46,9.124
26909,27-06-2024,14:10:54,19.127,8.901,8.917,8.465,9.113
26910,27-06-2024,14:10:58,19.128,8.892,8.911,8.458,9.123
26911,27-06-2024,14:11:02,19.13,8.895,8.91,8.459,9.123
26912,27-06-2024,14:11:06,19.131,8.898,8.912,8.467,9.122
26913,27-06-2024,14:11:10,19.132,8.904,8.919,8.466,9.12
26914,27-06-2024,14:11:14,19.133,8.9,8.918,8.462,9.119
26915,27-06-2024,14:11:18,19.13,8.896,8.914,8.463,9.12
26916,27-06-2024,14:11:22,19.132,8.903,8.921,8.463,9.118
26917,27-06-2024,14:11:26,19.13,8.901,8.914,8.468,9.121
26918,27-06-2024,14:11:30,19.134,8.895,8.914,8.462,9.121
26919,27-06-2024,14:11:34,19.135,8.902,8.916,8.465,9.118
26920,27-06-2024,14:11:38,19.138,8.895,8.92,8.469,9.124
26921,27-06-2024,14:11:42,19.142,8.894,8.918,8.471,9.123
26922,27-06-2024,14:11:46,19.139,8.903,8.926,8.466,9.126
26923,27-06-2024,14:11:50,19.138,8.897,8.916,8.471,9.119
26924,27-06-2024,14:11:54,19.142,8.905,8.905,8.468,9.125
26925,27-06-2024,14:11:58,19.139,8.904,8.906,8.472,9.122
26926,27-06-2024,14:12:02,19.14,8.907,8.908,8.473,9.12
26927,27-06-2024,14:12:06,19.141,8.905,8.907,8.468,9.132
26928,27-06-2024,14:12:10,19.138,8.906,8.907,8.467,9.128
26929,27-06-2024,14:12:14,19.136,8.906,8.914,8.471,9.121
26930,27-06-2024,14:12:18,19.137,8.905,8.922,8.468,9.121
26931,27-06-2024,14:12:22,19.137,8.906,8.921,8.465,9.128
26932,27-06-2024,14:12:26,19.142,8.903,8.921,8.462,9.123
26933,27-06-2024,14:12:30,19.14,8.91,8.917,8.459,9.12
26934,27-06-2024,14:12:34,19.141,8.902,8.908,8.458,9.113
26935,27-06-2024,14:12:38,19.144,8.899,8.919,8.45,9.12
26936,27-06-2024,14:12:42,19.14,8.906,8.916,8.443,9.122
26937,27-06-2024,14:12:46,19.145,8.905,8.912,8.44,9.126
26938,27-06-2024,14:12:50,19.143,8.901,8.91,8.433,9.112
26939,27-06-2024,14:12:54,19.146,8.897,8.916,8.426,9.119
26940,27-06-2024,14:12:58,19.148,8.901,8.913,8.418,9.112
26941,27-06-2024,14:13:02,19.153,8.9,8.912,8.417,9.108
26942,27-06-2024,14:13:06,19.145,8.904,8.909,8.408,9.109
26943,27-06-2024,14:13:10,19.149,8.901,8.903,8.405,9.107
26944,27-06-2024,14:13:14,19.146,8.894,8.903,8.394,9.104
26945,27-06-2024,14:13:18,19.147,8.895,8.907,8.385,9.109
26946,27-06-2024,14:13:22,19.152,8.894,8.905,8.373,9.103
26947,27-06-2024,14:13:26,19.146,8.897,8.909,8.37,9.102
26948,27-06-2024,14:13:30,19.149,8.894,8.899,8.357,9.101
26949,27-06-2024,14:13:34,19.151,8.891,8.895,8.348,9.099
26950,27-06-2024,14:13:38,19.15,8.892,8.904,8.335,9.094
26951,27-06-2024,14:13:42,19.151,8.885,8.896,8.326,9.091
26952,27-06-2024,14:13:46,19.148,8.89,8.89,8.319,9.096
26953,27-06-2024,14:13:50,19.151,8.891,8.897,8.317,9.082
26954,27-06-2024,14:13:54,19.155,8.886,8.886,8.299,9.087
